word,root
لَحَلِيمٌ,حلم,لحليم
أَوَّٰهٌ,اوٰ,اواه
مُّنِيبٌ,نيب,منيب
يَٰٓإِبْرَٰهِيمُ,يٰٓإبرٰهيم,ياابراهيم
ءَاتِيهِمْ,ءتي,ءاتيهم
مَرْدُودٍ,ردد,مردود
لُوطًا,لوط,لوطا
سِىٓءَ,ىٓء,سىء
وَضَاقَ,وضق,وضاق
ذَرْعًا,ذرع,ذرعا
عَصِيبٌ,عصب,عصيب
وَجَآءَهُۥ,جآءهۥ,وجاءه
يُهْرَعُونَ,هرع,يهرعون
بَنَاتِى,نتى,بناتى
أَطْهَرُ,طهر,اطهر
تُخْزُونِ,تخز,تخزون
ضَيْفِىٓ,ضيفىٓ,ضيفى
رَّشِيدٌ,رشد,رشيد
عَلِمْتَ,علم,علمت
بَنَاتِكَ,بنت,بناتك
لَتَعْلَمُ,علم,لتعلم
ءَاوِىٓ,ءاوىٓ,ءاوى
رُكْنٍ,ركن,ركن
شَدِيدٍ,شدد,شديد
يَٰلُوطُ,ٰلط,يالوط
يَصِلُوٓا۟,صلوٓا۟,يصلوا
فَأَسْرِ,أسر,فاسر
بِأَهْلِكَ,أهل,باهلك
بِقِطْعٍ,قطع,بقطع
يَلْتَفِتْ,لفت,يلتفت
ٱمْرَأَتَكَ,ٱمرأ,امراتك
مُصِيبُهَا,صيب,مصيبها
مَوْعِدَهُمُ,وعد,موعدهم
ٱلصُّبْحُ,ٱلصبح,الصبح
بِقَرِيبٍ,قرب,بقريب
عَٰلِيَهَا,عٰل,عاليها
سَافِلَهَا,سفل,سافلها
سِجِّيلٍ,سجل,سجيل
مَّنضُودٍ,نضد,منضود
مُّسَوَّمَةً,سوم,مسومة
بِبَعِيدٍ,بعد,ببعيد
تَنقُصُوا۟,قصوا۟,تنقصوا
ٱلْمِكْيَالَ,ٱلمكيال,المكيال
مُّحِيطٍ,حيط,محيط
بَقِيَّتُ,بقت,بقيت
أَصَلَوٰتُكَ,صلٰ,اصلواتك
تَأْمُرُكَ,أمر,تامرك
نَّتْرُكَ,نتر,نترك
ءَابَآؤُنَآ,ءابآؤنآ,ءاباونا
نَّفْعَلَ,فعل,نفعل
أَمْوَٰلِنَا,وٰل,اموالنا
نَشَٰٓؤُا۟,شٰٓؤا۟,نشاوا
لَأَنتَ,لأن,لانت
ٱلْحَلِيمُ,ٱلحليم,الحليم
ٱلرَّشِيدُ,ٱلرشيد,الرشيد
وَرَزَقَنِى,رزقنى,ورزقنى
أُخَالِفَكُمْ,خلف,اخالفكم
أَنْهَىٰكُمْ,هىٰ,انهىاكم
ٱلْإِصْلَٰحَ,ٱلإصلٰح,الاصلاح
ٱسْتَطَعْتُ,ٱستطع,استطعت
تَوْفِيقِىٓ,قىٓ,توفيقى
أُنِيبُ,انب,انيب
شِقَاقِىٓ,شقاقىٓ,شقاقى
يُصِيبَكُم,يصب,يصيبكم
أَصَابَ,اصب,اصاب
رَحِيمٌ,رحم,رحيم
وَدُودٌ,ودد,ودود
نَفْقَهُ,نفق,نفقه
رَهْطُكَ,رهط,رهطك
لَرَجَمْنَٰكَ,رجمنٰ,لرجمناك
بِعَزِيزٍ,عزز,بعزيز
أَرَهْطِىٓ,رهطىٓ,ارهطى
أَعَزُّ,اعز,اعز
وَٱتَّخَذْتُمُوهُ,وٱتخذتموه,واتخذتموه
وَرَآءَكُمْ,رٓء,وراءكم
ظِهْرِيًّا,ظهر,ظهريا
عَٰمِلٌ,عٰمل,عامل
كَٰذِبٌ,كٰذب,كاذب
وَٱرْتَقِبُوٓا۟,وٱرتقبوٓا۟,وارتقبوا
رَقِيبٌ,رقب,رقيب
وَأَخَذَتِ,أخذ,واخذت
لِّمَدْيَنَ,لمد,لمدين
بَعِدَتْ,بعد,بعدت
ثَمُودُ,ثمد,ثمود
وَسُلْطَٰنٍ,لطٰ,وسلطان
فَٱتَّبَعُوٓا۟,فٱتبعوٓا۟,فاتبعوا
بِرَشِيدٍ,رشد,برشيد
يَقْدُمُ,قدم,يقدم
فَأَوْرَدَهُمُ,أورد,فاوردهم
ٱلْوِرْدُ,ٱلورد,الورد
ٱلْمَوْرُودُ,ٱلمورود,المورود
بِئْسَ,بئس,بيس
ٱلرِّفْدُ,ٱلرفد,الرفد
ٱلْمَرْفُودُ,ٱلمرفود,المرفود
نَقُصُّهُۥ,قصهۥ,نقصه
وَحَصِيدٌ,حصد,وحصيد
ظَلَمْنَٰهُمْ,ظلمنٰ,ظلمناهم
أَغْنَتْ,اغن,اغنت
ءَالِهَتُهُمُ,ءله,ءالهتهم
لَّمَّا,لما,لما
زَادُوهُمْ,زدو,زادوهم
تَتْبِيبٍ,تبب,تتبيب
أَخْذُ,اخذ,اخذ
ظَٰلِمَةٌ,ظٰلم,ظالمة
أَخْذَهُۥٓ,خذهۥٓ,اخذه
مَّجْمُوعٌ,جمع,مجموع
لَّهُ,له,له
مَّشْهُودٌ,شهد,مشهود
نُؤَخِّرُهُۥٓ,ؤخرهۥٓ,نوخره
لِأَجَلٍ,أجل,لاجل
مَّعْدُودٍ,عدد,معدود
تَكَلَّمُ,كلم,تكلم
فَمِنْهُمْ,فمن,فمنهم
شَقِىٌّ,شقى,شقى
وَسَعِيدٌ,سعد,وسعيد
شَقُوا۟,شقوا۟,شقوا
زَفِيرٌ,زفر,زفير
وَشَهِيقٌ,شهق,وشهيق
دَامَتِ,دمت,دامت
فَعَّالٌ,فعل,فعال
سُعِدُوا۟,عدوا۟,سعدوا
عَطَآءً,عطٓء,عطاء
مَجْذُوذٍ,جذذ,مجذوذ
يَعْبُدُونَ,عبد,يعبدون
ءَابَآؤُهُم,ءابآؤ,ءاباوهم
لَمُوَفُّوهُمْ,وفو,لموفوهم
مَنقُوصٍ,نقص,منقوص
فَٱخْتُلِفَ,ٱختلف,فاختلف
لَيُوَفِّيَنَّهُمْ,ليف,ليوفينهم
فَٱسْتَقِمْ,ٱستقم,فاستقم
أُمِرْتَ,امر,امرت
تَطْغَوْا۟,طغوا۟,تطغوا
تَرْكَنُوٓا۟,تركنوٓا۟,تركنوا
فَتَمَسَّكُمُ,تمس,فتمسكم
تُنصَرُونَ,نصر,تنصرون
وَأَقِمِ,أقم,واقم
طَرَفَىِ,طرفى,طرفى
وَزُلَفًا,زلف,وزلفا
ٱلْحَسَنَٰتِ,ٱلحسنٰ,الحسنات
يُذْهِبْنَ,ذهب,يذهبن
لِلذَّٰكِرِينَ,ذٰكر,للذاكرين
ٱلْقُرُونِ,ٱلقر,القرون
بَقِيَّةٍ,بقة,بقية
ٱلْفَسَادِ,ٱلفساد,الفساد
أُتْرِفُوا۟,رفوا۟,اترفوا
لِيُهْلِكَ,يهل,ليهلك
لَجَعَلَ,جعل,لجعل
مُخْتَلِفِينَ,خلف,مختلفين
وَلِذَٰلِكَ,ذٰل,ولذالك
خَلَقَهُمْ,خلق,خلقهم
كَلِمَةُ,كلم,كلمة
ٱلْجِنَّةِ,ٱلج,الجنة
نَّقُصُّ,نقص,نقص
نُثَبِّتُ,نثب,نثبت
فُؤَادَكَ,فؤد,فوادك
وَجَآءَكَ,جٓء,وجاءك
عَٰمِلُونَ,عٰمل,عاملون
وَٱنتَظِرُوٓا۟,وٱنتظروٓا۟,وانتظروا
غَيْبُ,غيب,غيب
يُرْجَعُ,رجع,يرجع
فَٱعْبُدْهُ,ٱعبد,فاعبده
ٱلْمُبِينِ,ٱلمب,المبين
قُرْءَٰنًا,قرءٰ,قرءانا
عَرَبِيًّا,عرب,عربيا
ٱلْقَصَصِ,ٱلقصص,القصص
يُوسُفُ,وسف,يوسف
يَٰٓأَبَتِ,ٰٓأب,ياابت
رَأَيْتُ,رأت,رايت
أَحَدَ,احد,احد
رَأَيْتُهُمْ,رأت,رايتهم
تَقْصُصْ,قصص,تقصص
رُءْيَاكَ,رءا,رءياك
إِخْوَتِكَ,اخت,اخوتك
فَيَكِيدُوا۟,فيكيدوا۟,فيكيدوا
كَيْدًا,كيد,كيدا
لِلْإِنسَٰنِ,سٰن,للانسان
يَجْتَبِيكَ,جبي,يجتبيك
وَيُعَلِّمُكَ,علم,ويعلمك
تَأْوِيلِ,أول,تاويل
ٱلْأَحَادِيثِ,ٱلأحاديث,الاحاديث
وَيُتِمُّ,يتم,ويتم
أَتَمَّهَا,اتم,اتمها
أَبَوَيْكَ,ابي,ابويك
يُوسُفَ,وسف,يوسف
وَإِخْوَتِهِۦٓ,وإخوتهۦٓ,واخوته
لِّلسَّآئِلِينَ,ٓئل,للسايلين
لَيُوسُفُ,وسف,ليوسف
وَأَخُوهُ,أخو,واخوه
أَحَبُّ,احب,احب
أَبِينَا,ابي,ابينا
عُصْبَةٌ,عصب,عصبة
أَبَانَا,ابا,ابانا
ٱقْتُلُوا۟,ٱقتلوا۟,اقتلوا
ٱطْرَحُوهُ,ٱطرحو,اطرحوه
أَرْضًا,ارض,ارضا
يَخْلُ,يخل,يخل
أَبِيكُمْ,ابي,ابيكم
وَتَكُونُوا۟,وتكونوا۟,وتكونوا
صَٰلِحِينَ,صٰلح,صالحين
قَآئِلٌ,قآئل,قايل
وَأَلْقُوهُ,ألقو,والقوه
غَيَٰبَتِ,غيٰب,غيابت
ٱلْجُبِّ,ٱلجب,الجب
يَلْتَقِطْهُ,لقط,يلتقطه
ٱلسَّيَّارَةِ,ٱلسيار,السيارة
فَٰعِلِينَ,ٰعل,فاعلين
يَٰٓأَبَانَا,ٰٓأب,ياابانا
تَأْمَ۫نَّا,أم۫,تامنا
لَنَٰصِحُونَ,ٰصح,لناصحون
أَرْسِلْهُ,رسل,ارسله
غَدًا,غدا,غدا
يَرْتَعْ,رتع,يرتع
وَيَلْعَبْ,لعب,ويلعب
لَحَٰفِظُونَ,حٰفظ,لحافظون
لَيَحْزُنُنِىٓ,ليحزننىٓ,ليحزننى
تَذْهَبُوا۟,ذهبوا۟,تذهبوا
وَأَخَافُ,أخف,واخاف
يَأْكُلَهُ,أكل,ياكله
ٱلذِّئْبُ,ٱلذئب,الذيب
أَكَلَهُ,اكل,اكله
ذَهَبُوا۟,ذهبوا۟,ذهبوا
وَأَجْمَعُوٓا۟,وأجمعوٓا۟,واجمعوا
يَجْعَلُوهُ,جعلو,يجعلوه
لَتُنَبِّئَنَّهُم,نبئ,لتنبينهم
بِأَمْرِهِمْ,أمر,بامرهم
وَجَآءُوٓ,جآءوٓ,وجاءو
أَبَاهُمْ,ابا,اباهم
عِشَآءً,عشٓء,عشاء
يَبْكُونَ,يبك,يبكون
يَٰٓأَبَانَآ,يٰٓأبانآ,ياابانا
ذَهَبْنَا,ذهب,ذهبنا
نَسْتَبِقُ,تبق,نستبق
وَتَرَكْنَا,وتر,وتركنا
مَتَٰعِنَا,تٰع,متاعنا
فَأَكَلَهُ,أكل,فاكله
بِمُؤْمِنٍ,مؤم,بمومن
قَمِيصِهِۦ,قميصهۦ,قميصه
بِدَمٍ,بدم,بدم
كَذِبٍ,كذب,كذب
سَوَّلَتْ,سول,سولت
أَنفُسُكُمْ,نفس,انفسكم
فَصَبْرٌ,صبر,فصبر
جَمِيلٌ,جمل,جميل
ٱلْمُسْتَعَانُ,ٱلمستع,المستعان
تَصِفُونَ,تصف,تصفون
وَجَآءَتْ,جٓء,وجاءت
سَيَّارَةٌ,سير,سيارة
فَأَرْسَلُوا۟,فأرسلوا۟,فارسلوا
وَارِدَهُمْ,ورد,واردهم
فَأَدْلَىٰ,أدلىٰ,فادلىا
دَلْوَهُۥ,دلوهۥ,دلوه
يَٰبُشْرَىٰ,ٰبشرىٰ,يابشرىا
وَأَسَرُّوهُ,أسرو,واسروه
بِضَٰعَةً,ضٰع,بضاعة
وَشَرَوْهُ,شرو,وشروه
بِثَمَنٍۭ,ثمنۭ,بثمن
بَخْسٍ,بخس,بخس
دَرَٰهِمَ,درٰ,دراهم
مَعْدُودَةٍ,عدد,معدودة
ٱلزَّٰهِدِينَ,ٱلزٰهد,الزاهدين
مِّصْرَ,مصر,مصر
لِٱمْرَأَتِهِۦٓ,لٱمرأتهۦٓ,لامراته
أَكْرِمِى,كرمى,اكرمى
مَثْوَىٰهُ,ثوىٰ,مثوىاه
يَنفَعَنَآ,عنٓ,ينفعنا
نَتَّخِذَهُۥ,خذهۥ,نتخذه
مَكَّنَّا,كنا,مكنا
لِيُوسُفَ,وسف,ليوسف
وَلِنُعَلِّمَهُۥ,ولنعلمهۥ,ولنعلمه
غَالِبٌ,غلب,غالب
أَشُدَّهُۥٓ,شدهۥٓ,اشده
وَعِلْمًا,وعل,وعلما
وَرَٰوَدَتْهُ,رٰد,وراودته
بَيْتِهَا,بيت,بيتها
وَغَلَّقَتِ,غلق,وغلقت
ٱلْأَبْوَٰبَ,ٱلأبوٰب,الابواب
هَيْتَ,هيت,هيت
مَعَاذَ,عاذ,معاذ
مَثْوَاىَ,ثوى,مثواى
هَمَّتْ,همت,همت
وَهَمَّ,وهم,وهم
رَّءَا,رءا,رءا
بُرْهَٰنَ,رهٰ,برهان
لِنَصْرِفَ,صرف,لنصرف
وَٱلْفَحْشَآءَ,وٱلفحشآء,والفحشاء
عِبَادِنَا,عبد,عبادنا
ٱلْمُخْلَصِينَ,ٱلمخلص,المخلصين
وَٱسْتَبَقَا,ٱستبق,واستبقا
وَقَدَّتْ,وقد,وقدت
قَمِيصَهُۥ,قميصهۥ,قميصه
دُبُرٍ,دبر,دبر
وَأَلْفَيَا,ألف,والفيا
سَيِّدَهَا,سيد,سيدها
لَدَا,لدا,لدا
ٱلْبَابِ,ٱلباب,الباب
يُسْجَنَ,يسج,يسجن
رَٰوَدَتْنِى,رٰودتنى,راودتنى
نَّفْسِى,فسى,نفسى
وَشَهِدَ,شهد,وشهد
قَمِيصُهُۥ,قميصهۥ,قميصه
قُدَّ,قد,قد
قُبُلٍ,قبل,قبل
فَصَدَقَتْ,صدق,فصدقت
فَكَذَبَتْ,كذب,فكذبت
كَيْدِكُنَّ,كيد,كيدكن
كَيْدَكُنَّ,كيد,كيدكن
وَٱسْتَغْفِرِى,وٱستغفرى,واستغفرى
لِذَنۢبِكِ,ذنۢب,لذنبك
إِنَّكِ,انك,انك
كُنتِ,كنت,كنت
ٱلْخَاطِـِٔينَ,ٱلخاطـٔ,الخاطـين
نِسْوَةٌ,نسة,نسوة
تُرَٰوِدُ,رٰد,تراود
فَتَىٰهَا,تىٰ,فتىاها
شَغَفَهَا,شغف,شغفها
لَنَرَىٰهَا,رىٰ,لنرىاها
سَمِعَتْ,سمع,سمعت
بِمَكْرِهِنَّ,مكر,بمكرهن
أَرْسَلَتْ,رسل,ارسلت
إِلَيْهِنَّ,الي,اليهن
وَأَعْتَدَتْ,أعتد,واعتدت
مُتَّكَـًٔا,تكـٔ,متكـا
وَءَاتَتْ,وءت,وءاتت
سِكِّينًا,سكي,سكينا
رَأَيْنَهُۥٓ,رأينهۥٓ,راينه
أَكْبَرْنَهُۥ,كبرنهۥ,اكبرنه
وَقَطَّعْنَ,قطع,وقطعن
أَيْدِيَهُنَّ,ايد,ايديهن
وَقُلْنَ,وقل,وقلن
حَٰشَ,حٰش,حاش
فَذَٰلِكُنَّ,ذٰل,فذالكن
لُمْتُنَّنِى,تننى,لمتننى
رَٰوَدتُّهُۥ,رٰودتهۥ,راودته
فَٱسْتَعْصَمَ,ٱستعصم,فاستعصم
ءَامُرُهُۥ,ءامرهۥ,ءامره
لَيُسْجَنَنَّ,يسج,ليسجنن
وَلَيَكُونًا,يكو,وليكونا
ٱلسِّجْنُ,ٱلسج,السجن
يَدْعُونَنِىٓ,يدعوننىٓ,يدعوننى
تَصْرِفْ,صرف,تصرف
كَيْدَهُنَّ,كيد,كيدهن
أَصْبُ,اصب,اصب
وَأَكُن,وأك,واكن
فَصَرَفَ,صرف,فصرف
لَيَسْجُنُنَّهُۥ,ليسجننهۥ,ليسجننه
وَدَخَلَ,دخل,ودخل
مَعَهُ,معه,معه
ٱلسِّجْنَ,ٱلسج,السجن
فَتَيَانِ,فتي,فتيان
أَحَدُهُمَآ,حدهمآ,احدهما
أَرَىٰنِىٓ,رىٰنىٓ,ارىانى
أَعْصِرُ,عصر,اعصر
خَمْرًا,خمر,خمرا
ٱلْءَاخَرُ,ٱلءاخر,الءاخر
أَحْمِلُ,حمل,احمل
رَأْسِى,رأسى,راسى
خُبْزًا,خبز,خبزا
تَأْكُلُ,أكل,تاكل
ٱلطَّيْرُ,ٱلطير,الطير
نَبِّئْنَا,نبئ,نبينا
بِتَأْوِيلِهِۦٓ,بتأويلهۦٓ,بتاويله
يَأْتِيكُمَا,أيك,ياتيكما
طَعَامٌ,طعم,طعام
تُرْزَقَانِهِۦٓ,ترزقانهۦٓ,ترزقانه
نَبَّأْتُكُمَا,نبأ,نباتكما
بِتَأْوِيلِهِۦ,بتأويلهۦ,بتاويله
يَأْتِيَكُمَا,أيك,ياتيكما
ذَٰلِكُمَا,ذٰل,ذالكما
عَلَّمَنِى,علمنى,علمنى
تَرَكْتُ,ترك,تركت
وَٱتَّبَعْتُ,ٱتبع,واتبعت
ءَابَآءِىٓ,ءابآءىٓ,ءاباءى
نُّشْرِكَ,نشر,نشرك
فَضْلِ,فضل,فضل
يَٰصَىٰحِبَىِ,يٰصىٰحبى,ياصىاحبى
ٱلسِّجْنِ,ٱلسج,السجن
ءَأَرْبَابٌ,ءأرباب,ءارباب
مُّتَفَرِّقُونَ,تفرق,متفرقون
ٱلْوَٰحِدُ,ٱلوٰحد,الواحد
ٱلْقَهَّارُ,ٱلقهار,القهار
أَسْمَآءً,آء,اسماء
أَمَّآ,امٓ,اما
أَحَدُكُمَا,احد,احدكما
فَيَسْقِى,سقى,فيسقى
فَيُصْلَبُ,صلب,فيصلب
فَتَأْكُلُ,أكل,فتاكل
تَسْتَفْتِيَانِ,سفت,تستفتيان
نَاجٍ,ناج,ناج
ٱذْكُرْنِى,ٱذكرنى,اذكرنى
فَأَنسَىٰهُ,أنسىٰ,فانسىاه
ذِكْرَ,ذكر,ذكر
فَلَبِثَ,لبث,فلبث
بِضْعَ,بضع,بضع
سِنِينَ,سنن,سنين
ٱلْمَلِكُ,ٱلمل,الملك
بَقَرَٰتٍ,قرٰ,بقرات
سِمَانٍ,سمن,سمان
يَأْكُلُهُنَّ,أكل,ياكلهن
سَبْعٌ,سبع,سبع
عِجَافٌ,عجف,عجاف
وَسَبْعَ,سبع,وسبع
سُنۢبُلَٰتٍ,ۢبلٰ,سنبلات
خُضْرٍ,خضر,خضر
وَأُخَرَ,أخر,واخر
يَابِسَٰتٍ,بسٰ,يابسات
أَفْتُونِى,ونى,افتونى
رُءْيَٰىَ,رءيٰى,رءياى
لِلرُّءْيَا,رءا,للرءيا
تَعْبُرُونَ,عبر,تعبرون
أَضْغَٰثُ,ضغٰث,اضغاث
أَحْلَٰمٍ,حلٰم,احلام
بِتَأْوِيلِ,أول,بتاويل
ٱلْأَحْلَٰمِ,ٱلأحلٰم,الاحلام
بِعَٰلِمِينَ,عٰلم,بعالمين
نَجَا,نجا,نجا
وَٱدَّكَرَ,ٱدكر,وادكر
فَأَرْسِلُونِ,أرسل,فارسلون
ٱلصِّدِّيقُ,ٱلصديق,الصديق
أَفْتِنَا,افت,افتنا
سَبْعِ,سبع,سبع
وَسَبْعِ,سبع,وسبع
لَّعَلِّىٓ,علىٓ,لعلى
أَرْجِعُ,رجع,ارجع
تَزْرَعُونَ,زرع,تزرعون
دَأَبًا,دأب,دابا
حَصَدتُّمْ,حصد,حصدتم
فَذَرُوهُ,ذرو,فذروه
سُنۢبُلِهِۦٓ,سنۢبلهۦٓ,سنبله
شِدَادٌ,شدد,شداد
يَأْكُلْنَ,أكل,ياكلن
قَدَّمْتُمْ,قدم,قدمتم
تُحْصِنُونَ,تحص,تحصنون
عَامٌ,عام,عام
يُغَاثُ,يغث,يغاث
وَفِيهِ,وفه,وفيه
يَعْصِرُونَ,عصر,يعصرون
جَآءَهُ,جٓء,جاءه
ٱرْجِعْ,ٱرجع,ارجع
فَسْـَٔلْهُ,ـٔل,فسـله
بَالُ,بال,بال
ٱلنِّسْوَةِ,ٱلنسو,النسوة
قَطَّعْنَ,قطع,قطعن
بِكَيْدِهِنَّ,بكد,بكيدهن
خَطْبُكُنَّ,خطب,خطبكن
رَٰوَدتُّنَّ,رٰد,راودتن
قُلْنَ,قلن,قلن
عَلِمْنَا,علم,علمنا
حَصْحَصَ,حصحص,حصحص
أَخُنْهُ,اخن,اخنه
أُبَرِّئُ,برئ,ابري
لَأَمَّارَةٌۢ,أمارةۢ,لامارة
رَحِمَ,رحم,رحم
أَسْتَخْلِصْهُ,خلص,استخلصه
كَلَّمَهُۥ,كلمهۥ,كلمه
لَدَيْنَا,لدي,لدينا
مَكِينٌ,كين,مكين
ٱجْعَلْنِى,ٱجعلنى,اجعلنى
خَزَآئِنِ,خزٓئ,خزاين
يَتَبَوَّأُ,تبأ,يتبوا
نُصِيبُ,نصب,نصيب
بِرَحْمَتِنَا,رحم,برحمتنا
وَلَأَجْرُ,أجر,ولاجر
إِخْوَةُ,اخة,اخوة
فَدَخَلُوا۟,دخلوا۟,فدخلوا
فَعَرَفَهُمْ,عرف,فعرفهم
مُنكِرُونَ,نكر,منكرون
جَهَّزَهُم,جهز,جهزهم
بِجَهَازِهِمْ,جهز,بجهازهم
بِأَخٍ,بأخ,باخ
لَّكُم,لكم,لكم
أُوفِى,وفى,اوفى
ٱلْمُنزِلِينَ,ٱلمنزل,المنزلين
تَأْتُونِى,أتونى,تاتونى
كَيْلَ,كيل,كيل
تَقْرَبُونِ,قرب,تقربون
سَنُرَٰوِدُ,رٰد,سنراود
أَبَاهُ,ابه,اباه
لَفَٰعِلُونَ,ٰعل,لفاعلون
لِفِتْيَٰنِهِ,فتٰ,لفتيانه
ٱجْعَلُوا۟,ٱجعلوا۟,اجعلوا
بِضَٰعَتَهُمْ,ضٰع,بضاعتهم
رِحَالِهِمْ,رحل,رحالهم
يَعْرِفُونَهَآ,يعرفونهآ,يعرفونها
ٱنقَلَبُوٓا۟,ٱنقلبوٓا۟,انقلبوا
أَهْلِهِمْ,اهل,اهلهم
أَبِيهِمْ,ابي,ابيهم
مُنِعَ,منع,منع
ٱلْكَيْلُ,ٱلكيل,الكيل
مَعَنَآ,عنٓ,معنا
أَخَانَا,اخا,اخانا
نَكْتَلْ,كتل,نكتل
ءَامَنُكُمْ,ءمن,ءامنكم
أَمِنتُكُمْ,امن,امنتكم
حَٰفِظًا,حٰفظ,حافظا
فَتَحُوا۟,حو۟,فتحوا
مَتَٰعَهُمْ,تٰع,متاعهم
وَجَدُوا۟,جدوا۟,وجدوا
رُدَّتْ,ردت,ردت
نَبْغِى,بغى,نبغى
بِضَٰعَتُنَا,ضٰع,بضاعتنا
